# Total Phase Data Center(tm) v8.10
# (c) 2005-2026 Total Phase, Inc.
# www.totalphase.com
#
# Wed Apr 01 10:34:36 2026
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
2,FS,253,0:07.233.250,3.416 us,5 B,,14,00,      DATA1 packet,4B 80 00 9F 8F,,"K...."
2,FS,254,0:07.233.255,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,255,0:07.233.260,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,256,0:07.233.260,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,257,0:07.233.263,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,258,0:07.233.266,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,259,0:07.233.844,2.083 us,,,,,[1 SOF],,[Frame: 1232] ,""
0,FS,260,0:07.234.231,104.583 us,2 B,,14,00,Control Transfer,03 04,,".."
1,FS,261,0:07.234.231,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 01 00 02 00,,"........"
2,FS,262,0:07.234.231,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,263,0:07.234.234,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 01 00 02 00 23 31,,".........#1"
2,FS,264,0:07.234.243,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,265,0:07.234.252,71.750 us,2 B,,14,00,   IN txn   [5 POLL],03 04,,".."
2,FS,266,0:07.234.252,54.583 us,,,14,00,      [5 IN-NAK],,,""
2,FS,267,0:07.234.316,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,268,0:07.234.319,3.516 us,5 B,,14,00,      DATA1 packet,4B 03 04 FF 7C,,"K...|"
2,FS,269,0:07.234.323,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,270,0:07.234.329,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,271,0:07.234.329,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,272,0:07.234.332,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,273,0:07.234.335,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,274,0:07.234.844,2.083 us,,,,,[1 SOF],,[Frame: 1233] ,""
0,FS,275,0:07.235.285,99.916 us,2 B,,14,00,Control Transfer,15 60,,".`"
1,FS,276,0:07.235.285,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 02 00 02 00,,"........"
2,FS,277,0:07.235.285,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,278,0:07.235.288,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 02 00 02 00 23 75,,".........#u"
2,FS,279,0:07.235.297,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,280,0:07.235.306,67.166 us,2 B,,14,00,   IN txn   [4 POLL],15 60,,".`"
2,FS,281,0:07.235.306,50.000 us,,,14,00,      [4 IN-NAK],,,""
2,FS,282,0:07.235.365,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,283,0:07.235.368,3.516 us,5 B,,14,00,      DATA1 packet,4B 15 60 F0 F7,,"K.`.."
2,FS,284,0:07.235.373,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,285,0:07.235.378,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,286,0:07.235.378,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,287,0:07.235.381,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,288,0:07.235.384,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,289,0:07.235.844,2.083 us,,,,,[1 SOF],,[Frame: 1234] ,""
0,FS,290,0:07.236.519,99.916 us,2 B,,14,00,Control Transfer,00 10,,".."
1,FS,291,0:07.236.519,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 03 00 02 00,,"........"
2,FS,292,0:07.236.519,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,293,0:07.236.522,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 03 00 02 00 22 89,,".........""."
2,FS,294,0:07.236.530,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,295,0:07.236.540,67.166 us,2 B,,14,00,   IN txn   [3 POLL],00 10,,".."
2,FS,296,0:07.236.540,36.583 us,,,14,00,      [3 IN-NAK],,,""
2,FS,297,0:07.236.598,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,298,0:07.236.602,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 10 FF 83,,"K...."
2,FS,299,0:07.236.606,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,300,0:07.236.611,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,301,0:07.236.611,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,302,0:07.236.614,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,303,0:07.236.618,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,304,0:07.236.844,1.002.166 ms,,,,,[2 SOF],,[Frames: 1235 - 1236] ,""
0,FS,305,0:07.237.747,130.000 us,2 B,,14,00,Control Transfer,80 2D,,".-"
1,FS,306,0:07.237.747,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 04 00 02 00,,"........"
2,FS,307,0:07.237.747,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,308,0:07.237.750,7.516 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 04 00 02 00 23 FD,,".........#."
2,FS,309,0:07.237.759,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,310,0:07.237.768,94.666 us,2 B,,14,00,   IN txn   [1 POLL],80 2D,,".-"
2,FS,311,0:07.237.768,4.000 us,,,14,00,      [1 IN-NAK],,,""
2,FS,312,0:07.237.854,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,313,0:07.237.858,3.416 us,5 B,,14,00,      DATA1 packet,4B 80 2D 5F 92,,"K.-_."
2,FS,314,0:07.237.862,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,315,0:07.237.870,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,316,0:07.237.870,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,317,0:07.237.873,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,318,0:07.237.876,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,319,0:07.238.845,2.083 us,,,,,[1 SOF],,[Frame: 1237] ,""
0,FS,320,0:07.238.752,126.000 us,2 B,,14,00,Control Transfer,08 00,,".."
1,FS,321,0:07.238.752,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 05 00 02 00,,"........"
2,FS,322,0:07.238.752,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,323,0:07.238.755,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 05 00 02 00 22 01,,".........""."
2,FS,324,0:07.238.764,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,325,0:07.238.773,84.416 us,2 B,,14,00,   IN txn   [1 POLL],08 00,,".."
2,FS,326,0:07.238.773,4.000 us,,,14,00,      [1 IN-NAK],,,""
2,FS,327,0:07.238.849,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,328,0:07.238.852,3.516 us,5 B,,14,00,      DATA1 packet,4B 08 00 F9 8F,,"K...."
2,FS,329,0:07.238.857,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,330,0:07.238.871,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,331,0:07.238.871,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,332,0:07.238.874,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,333,0:07.238.877,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,334,0:07.239.519,104.166 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,335,0:07.239.519,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 06 00 02 00,,"........"
2,FS,336,0:07.239.519,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,337,0:07.239.522,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 06 00 02 00 22 45,,".........""E"
2,FS,338,0:07.239.531,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,339,0:07.239.540,71.333 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,340,0:07.239.540,42.000 us,,,14,00,      [4 IN-NAK],,,""
2,FS,341,0:07.239.603,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,342,0:07.239.606,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,343,0:07.239.611,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,344,0:07.239.616,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,345,0:07.239.616,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,346,0:07.239.619,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,347,0:07.239.622,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,348,0:07.239.845,2.083 us,,,,,[1 SOF],,[Frame: 1238] ,""
0,FS,349,0:07.240.227,104.583 us,2 B,,14,00,Control Transfer,A0 0A,,".."
1,FS,350,0:07.240.227,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 07 00 02 00,,"........"
2,FS,351,0:07.240.227,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,352,0:07.240.230,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 07 00 02 00 23 B9,,".........#."
2,FS,353,0:07.240.239,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,354,0:07.240.248,71.750 us,2 B,,14,00,   IN txn   [5 POLL],A0 0A,,".."
2,FS,355,0:07.240.248,54.666 us,,,14,00,      [5 IN-NAK],,,""
2,FS,356,0:07.240.311,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,357,0:07.240.315,3.416 us,5 B,,14,00,      DATA1 packet,4B A0 0A 06 48,,"K...H"
2,FS,358,0:07.240.319,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,359,0:07.240.325,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,360,0:07.240.325,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,361,0:07.240.328,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,362,0:07.240.331,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,363,0:07.240.845,2.083 us,,,,,[1 SOF],,[Frame: 1239] ,""
0,FS,364,0:07.240.769,104.166 us,2 B,,14,00,Control Transfer,AA 24,,".$"
1,FS,365,0:07.240.769,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 08 00 02 00,,"........"
2,FS,366,0:07.240.769,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,367,0:07.240.772,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 08 00 02 00 20 AD,,"......... ."
2,FS,368,0:07.240.781,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,369,0:07.240.849,8.583 us,2 B,,14,00,   IN txn,AA 24,,".$"
2,FS,370,0:07.240.849,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,371,0:07.240.853,3.416 us,5 B,,14,00,      DATA1 packet,4B AA 24 80 F4,,"K.$.."
2,FS,372,0:07.240.857,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,373,0:07.240.866,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,374,0:07.240.866,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,375,0:07.240.869,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,376,0:07.240.873,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,377,0:07.241.361,104.500 us,2 B,,14,00,Control Transfer,D4 12,,".."
1,FS,378,0:07.241.361,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 09 00 02 00,,"........"
2,FS,379,0:07.241.361,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,380,0:07.241.364,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 09 00 02 00 21 51,,".........!Q"
2,FS,381,0:07.241.372,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,382,0:07.241.382,71.666 us,2 B,,14,00,   IN txn   [5 POLL],D4 12,,".."
2,FS,383,0:07.241.382,54.583 us,,,14,00,      [5 IN-NAK],,,""
2,FS,384,0:07.241.445,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,385,0:07.241.448,3.416 us,5 B,,14,00,      DATA1 packet,4B D4 12 21 42,,"K..!B"
2,FS,386,0:07.241.453,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,387,0:07.241.458,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,388,0:07.241.458,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,389,0:07.241.461,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,390,0:07.241.464,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,391,0:07.241.845,2.083 us,,,,,[1 SOF],,[Frame: 1240] ,""
0,FS,392,0:07.241.932,107.916 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,393,0:07.241.932,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 0A 00 02 00,,"........"
2,FS,394,0:07.241.932,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,395,0:07.241.935,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 0A 00 02 00 21 15,,".........!."
2,FS,396,0:07.241.944,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,397,0:07.241.953,75.250 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,398,0:07.241.953,58.000 us,,,14,00,      [4 IN-NAK],,,""
2,FS,399,0:07.242.020,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,400,0:07.242.023,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,401,0:07.242.028,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,402,0:07.242.033,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,403,0:07.242.033,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,404,0:07.242.036,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,405,0:07.242.039,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,406,0:07.242.499,113.916 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,407,0:07.242.499,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 0B 00 02 00,,"........"
2,FS,408,0:07.242.499,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,409,0:07.242.502,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 0B 00 02 00 20 E9,,"......... ."
2,FS,410,0:07.242.511,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,411,0:07.242.520,71.750 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,412,0:07.242.520,54.500 us,,,14,00,      [5 IN-NAK],,,""
2,FS,413,0:07.242.584,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,414,0:07.242.587,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,415,0:07.242.591,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,416,0:07.242.606,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,417,0:07.242.606,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,418,0:07.242.609,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,419,0:07.242.612,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,420,0:07.242.845,2.083 us,,,,,[1 SOF],,[Frame: 1241] ,""
0,FS,421,0:07.243.103,111.833 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,422,0:07.243.103,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 0C 00 02 00,,"........"
2,FS,423,0:07.243.103,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,424,0:07.243.106,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 0C 00 02 00 21 9D,,".........!."
2,FS,425,0:07.243.114,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,426,0:07.243.124,71.750 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,427,0:07.243.124,54.583 us,,,14,00,      [5 IN-NAK],,,""
2,FS,428,0:07.243.187,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,429,0:07.243.190,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,430,0:07.243.195,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,431,0:07.243.207,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,432,0:07.243.207,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,433,0:07.243.210,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,434,0:07.243.214,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,435,0:07.243.639,105.583 us,2 B,,14,00,Control Transfer,09 01,,".."
1,FS,436,0:07.243.639,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 0D 00 02 00,,"........"
2,FS,437,0:07.243.639,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,438,0:07.243.642,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 0D 00 02 00 20 61,,"......... a"
2,FS,439,0:07.243.651,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,440,0:07.243.660,72.666 us,2 B,,14,00,   IN txn   [4 POLL],09 01,,".."
2,FS,441,0:07.243.660,42.000 us,,,14,00,      [4 IN-NAK],,,""
2,FS,442,0:07.243.724,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,443,0:07.243.728,3.416 us,5 B,,14,00,      DATA1 packet,4B 09 01 39 DF,,"K..9."
2,FS,444,0:07.243.732,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,445,0:07.243.738,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,446,0:07.243.738,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,447,0:07.243.741,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,448,0:07.243.744,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,449,0:07.243.845,2.083 us,,,,,[1 SOF],,[Frame: 1242] ,""
0,FS,450,0:07.244.228,104.500 us,2 B,,14,00,Control Transfer,02 05,,".."
1,FS,451,0:07.244.228,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 0E 00 02 00,,"........"
2,FS,452,0:07.244.228,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,453,0:07.244.231,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 0E 00 02 00 20 25,,"......... %"
2,FS,454,0:07.244.239,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,455,0:07.244.249,71.750 us,2 B,,14,00,   IN txn   [5 POLL],02 05,,".."
2,FS,456,0:07.244.249,54.583 us,,,14,00,      [5 IN-NAK],,,""
2,FS,457,0:07.244.312,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,458,0:07.244.315,3.516 us,5 B,,14,00,      DATA1 packet,4B 02 05 3F 2C,,"K..?,"
2,FS,459,0:07.244.320,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,460,0:07.244.325,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,461,0:07.244.325,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,462,0:07.244.328,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,463,0:07.244.332,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,464,0:07.244.846,2.083 us,,,,,[1 SOF],,[Frame: 1243] ,""
0,FS,465,0:07.244.850,98.750 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,466,0:07.244.850,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 0F 00 02 00,,"........"
2,FS,467,0:07.244.850,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,468,0:07.244.853,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 0F 00 02 00 21 D9,,".........!."
2,FS,469,0:07.244.862,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,470,0:07.244.871,66.500 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,471,0:07.244.871,42.000 us,,,14,00,      [4 IN-NAK],,,""
2,FS,472,0:07.244.929,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,473,0:07.244.932,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,474,0:07.244.936,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,475,0:07.244.942,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,476,0:07.244.942,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,477,0:07.244.945,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,478,0:07.244.948,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,479,0:07.245.412,100.000 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,480,0:07.245.412,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 10 00 02 00,,"........"
2,FS,481,0:07.245.412,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,482,0:07.245.415,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 10 00 02 00 26 0D,,".........&."
2,FS,483,0:07.245.423,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,484,0:07.245.433,67.250 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,485,0:07.245.433,50.083 us,,,14,00,      [4 IN-NAK],,,""
2,FS,486,0:07.245.491,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,487,0:07.245.495,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,488,0:07.245.499,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,489,0:07.245.505,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,490,0:07.245.505,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,491,0:07.245.508,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,492,0:07.245.511,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,493,0:07.245.846,2.083 us,,,,,[1 SOF],,[Frame: 1244] ,""
0,FS,494,0:07.245.979,104.500 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,495,0:07.245.979,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 11 00 02 00,,"........"
2,FS,496,0:07.245.979,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,497,0:07.245.982,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 11 00 02 00 27 F1,,".........'."
2,FS,498,0:07.245.991,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,499,0:07.246.001,71.750 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,500,0:07.246.001,54.583 us,,,14,00,      [5 IN-NAK],,,""
2,FS,501,0:07.246.064,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,502,0:07.246.067,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,503,0:07.246.072,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,504,0:07.246.077,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,505,0:07.246.077,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,506,0:07.246.080,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,507,0:07.246.083,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,508,0:07.246.503,108.250 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,509,0:07.246.503,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 12 00 02 00,,"........"
2,FS,510,0:07.246.503,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,511,0:07.246.506,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 12 00 02 00 27 B5,,".........'."
2,FS,512,0:07.246.515,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,513,0:07.246.524,66.333 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,514,0:07.246.524,49.166 us,,,14,00,      [4 IN-NAK],,,""
2,FS,515,0:07.246.582,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,516,0:07.246.585,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,517,0:07.246.590,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,518,0:07.246.605,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,519,0:07.246.605,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,520,0:07.246.608,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,521,0:07.246.611,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,522,0:07.246.846,2.083 us,,,,,[1 SOF],,[Frame: 1245] ,""
0,FS,523,0:07.247.100,104.583 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,524,0:07.247.100,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 13 00 02 00,,"........"
2,FS,525,0:07.247.100,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,526,0:07.247.103,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 13 00 02 00 26 49,,".........&I"
2,FS,527,0:07.247.112,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,528,0:07.247.122,71.750 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,529,0:07.247.122,54.583 us,,,14,00,      [5 IN-NAK],,,""
